Goal,Target,Indicator,SeriesCode,Country,Time,Val,ValType,Age,Freq,Location,Nature,Sex,Units,ValueType
12,12.2,12.2.1,EN_MAT_FTPRTN,Southern Europe,2000,2906166200,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Ecuador,2000,80260000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Least Developed Countries (LDCs),2000,804548200,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Landlocked developing countries (LLDCs),2000,845456700,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Egypt,2002,342889984,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Northern Africa,2002,584282984,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Yemen,2002,22690000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Algeria,2002,71190000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Turkey,2002,536899968,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Kuwait,2002,83910000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Libya,2002,21023000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Jordan,2002,37000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Oman,2002,23130000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Qatar,2002,12381000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Turkey,2003,588000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Northern Africa,2003,537590000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Algeria,2003,76840000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Yemen,2003,24731000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Lebanon,2002,39260000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Morocco,2002,89110000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Tunisia,2002,60070000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Syrian Arab Republic (Syria),2002,52100000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,New Zealand,2000,85300000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Australia,2000,634000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Australia and New Zealand,2000,719300000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Polynesia,2000,6199900,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Samoa,2000,1240900,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Papua New Guinea,2000,12992000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Melanesia,2000,21898300,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Fiji,2000,4307000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Vanuatu,2000,1168300,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Sierra Leone,2000,6065000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Eastern Africa,2002,321191000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Burundi,2002,12447000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Georgia,2002,17020000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Israel,2002,143900000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Iraq,2002,71640000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Russian Federation,2000,808400000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Western Africa,2005,562502200,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Romania,2000,154840000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Saudi Arabia,2002,208700000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Burkina Faso,2006,37047000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Cape Verde,2006,2811000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,"Congo, (Kinshasa)",2006,95870000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Gabon,2006,7375000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Ethiopia,2000,1787000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,"Macedonia, Republic of",2008,24320000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Benin,2006,29005000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Eastern Europe,2000,2103740100,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Monaco,2009,0,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,France,2008,1422000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Belgium,2008,234100000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Austria,2008,263900000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Luxembourg,2008,0,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Liechtenstein,2008,1487000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Luxembourg,2009,0,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Germany,2008,1860999936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Western Africa,2006,609078584,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Cyprus,2003,24320000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Austria,2009,257600000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Belgium,2009,223100000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,France,2009,1384700032,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Liechtenstein,2009,1544600,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Germany,2009,1827000064,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Switzerland,2009,206300000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Bahrain,2003,12035000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Netherlands,2009,408300000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Bhutan,2000,3231600,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Slovenia,2009,46700000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Serbia,2009,109430000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Portugal,2009,243600000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,San Marino,2009,2149000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Western Asia,2003,1518204000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Nepal,2000,29766000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Spain,2008,1300999936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Eastern and South-Eastern Asia,2000,14558248952,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Pakistan,2000,326340000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Spain,2009,1105799936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Germany,2009,1827000064,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Liechtenstein,2009,1544600,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,United Kingdom,2002,1236000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Croatia,2002,56540000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Greece,2002,329000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,"Macedonia, Republic of",2009,22740000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Singapore,2003,224100000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Viet Nam,2003,336400000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Northern Africa and Western Asia,2003,2019834000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Indonesia,2003,847000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Cambodia,2003,18494000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Korea (South),2003,1164000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Brunei Darussalam,2003,4885000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Thailand,2003,507200000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Western Europe,2009,4308544696,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Slovenia,2009,46700000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Andorra,2000,3207000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Sri Lanka,2000,27250000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Korea (North),2000,23580000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Japan,2000,3143000064,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Mongolia,2000,8857000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Central Asia and Southern Asia (SDG),2000,4152324504,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Kazakhstan,2000,181000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Central Asia,2000,375793000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Tajikistan,2000,4533000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Kyrgyzstan,2000,29780000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Suriname,2000,4807000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Peru,2000,253580000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Uruguay,2000,77650000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Venezuela (Bolivarian Republic),2000,181300000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Greece,2000,320600000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Bosnia and Herzegovina,2000,20760000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Slovakia,2000,110520000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,United States of America,2007,10119999488,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Chad,2010,22091000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Congo (Brazzaville),2010,11016000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Latin America and the Caribbean,2008,5710751936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Switzerland,2008,222500000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Netherlands,2008,415800000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Monaco,2008,0,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,United States of America,2003,9121000448,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Canada,2003,862000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,South America,2008,4316967936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Eastern Europe,2003,2455530968,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Bulgaria,2003,51340000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Caucasus and Central Asia,2003,493425000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2003,25763756012,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Latin America,2003,4332685000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Northern Africa (exc. Sudan),2003,537590000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Eastern Asia (excluding Japan),2003,11749813648,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Belarus,2003,419600,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Organisation for Economic Co-operation and Development (OECD) Member States,2003,26979030544,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Panama,2008,30680000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Mexico,2008,993000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Australia and New Zealand,2009,959300000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Australia,2009,868000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,New Zealand,2009,91300000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Mali,2009,52843000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Nigeria,2009,277870016,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Niger,2009,48339000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Nicaragua,2008,18368000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Togo,2009,13877000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Senegal,2009,36276000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Philippines,2002,299300000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Myanmar,2002,36914000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Malaysia,2002,326100000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Landlocked developing countries (LLDCs),2009,1382973300,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Small island developing States (SIDS),2009,674172900,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Oceania (exc. Australia and New Zealand),2009,36923700,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Samoa,2009,1649600,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",2003,1308092000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Sub-Saharan Africa (inc. Sudan),2003,1524961100,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Georgia,2002,17020000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Iraq,2002,71640000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Israel,2002,143900000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Lithuania,2004,70130000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Norway,2004,156900000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,United Kingdom,2004,1316999936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Kuwait,2002,83910000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Sweden,2004,215800000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Greece,2004,357000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Bosnia and Herzegovina,2004,29830000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Andorra,2004,4420000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Albania,2004,18497000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Southern Europe,2004,3331409064,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Latin America and the Caribbean,2004,4584228800,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Croatia,2004,66570000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Southern Asia (excluding India),2003,4215652968,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Finland,2004,205700000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Ireland,2004,147900000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Northern America,2003,9986472448,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Southern Africa,2009,488643000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Sao Tome and Principe,2009,1263100,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Botswana,2009,31210000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Congo (Brazzaville),2009,11139000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Chad,2009,21872000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Iceland,2004,10720000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Gabon,2009,7249000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Cape Verde,2009,3015000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Burkina Faso,2009,43278000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Benin,2009,35218000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Western Africa,2009,651441216,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Lao PDR,2002,7927000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Jordan,2002,37000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,"Congo, (Kinshasa)",2009,110650000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Polynesia,2009,7643600,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Papua New Guinea,2009,17600000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Melanesia,2009,29280100,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Cuba,2004,85620000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Jamaica,2004,24330000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Dominican Republic,2004,38440000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Haiti,2004,10159000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Northern America and Europe,2004,23141790016,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,World,2004,55770245660,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Barbados,2004,4627000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Northern America,2004,10544314616,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Southern Asia (excluding India),2004,4431921984,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",2004,1491904032,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Organisation for Economic Co-operation and Development (OECD) Member States,2004,28182899648,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Eastern Asia (excluding Japan),2004,12767363192,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Northern Africa (exc. Sudan),2004,551626984,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Latin America,2004,4396454000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Sub-Saharan Africa (inc. Sudan),2004,1558435900,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2004,27078419952,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Bahamas,2004,8973000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,El Salvador,2004,29170000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Gambia,2009,4081000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Côte d'Ivoire,2009,19430000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Liberia,2009,4363200,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Mauritania,2009,9000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Montenegro,2004,5056000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,San Marino,2004,1770000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Antigua and Barbuda,2004,2266000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Malta,2004,8414000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Belize,2004,2791000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Central America,2004,1136223000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Trinidad and Tobago,2004,7010000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Guatemala,2004,44110000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Honduras,2004,23540000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Costa Rica,2004,25390000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Italy,2004,1255000064,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Caucasus and Central Asia,2004,522277000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Belarus,2004,450200,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Bulgaria,2004,63700000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Czech Republic,2003,198700000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Hungary,2003,141270000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Sierra Leone,2009,12089000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Monaco,2008,0,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Netherlands,2008,415800000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Switzerland,2008,222500000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Poland,2003,516000000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Estonia,2004,24250000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Latin America,2009,5567482936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Northern Africa (exc. Sudan),2009,820602000,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Eastern Asia (excluding Japan),2009,19537170384,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Organisation for Economic Co-operation and Development (OECD) Member States,2009,26361922936,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Vanuatu,2009,2044100,Float,All,A,T,C,Total,T,P
12,12.2,12.2.1,EN_MAT_FTPRTN,Fiji,2009,4892000,Float,All,A,T,C,Total,T,P
